State,Area,Map URL,Store Name,Rating,Review Count,Store Status
Negeri Sembilan,Rasah,https://www.google.com/maps/place/KFC+Seremban/data=!4m7!3m6!1s0x31cddd8385faf393:0xea57427b57f380c3!8m2!3d2.7245505!4d101.9400643!16s%2Fg%2F1hc46h4wx!19sChIJk_P6hYPdzTERw4DzV3tCV-o?authuser=0&hl=en&rclk=1,KFC Seremban,4.1,(702),Operating
Negeri Sembilan,Rembau,"https://www.google.com/maps/search/KFC+near+Rembau,+Negeri Sembilan",KFC Rembau,3.9,"(1,143)",Operating
Negeri Sembilan,Port Dickson,https://www.google.com/maps/place/KFC+Port+Dickson+Drive+Thru/data=!4m7!3m6!1s0x31cdf12264a54f7f:0xd565df49c92ef5dc!8m2!3d2.5040861!4d101.8354605!16s%2Fg%2F11c67s3l35!19sChIJf0-lZCLxzTER3PUuyUnfZdU?authuser=0&hl=en&rclk=1,KFC Port Dickson Drive Thru,3.9,"(1,555)",Operating
Negeri Sembilan,Port Dickson,https://www.google.com/maps/place/KFC+Port+Dickson/data=!4m7!3m6!1s0x31cdf3d51b3a46e7:0xc0de6b39eb4e58f2!8m2!3d2.5229263!4d101.7969016!16s%2Fg%2F1hc22ffbt!19sChIJ50Y6G9XzzTER8lhO6zlr3sA?authuser=0&hl=en&rclk=1,KFC Port Dickson,3.8,"(1,109)",Operating
Negeri Sembilan,Port Dickson,https://www.google.com/maps/place/KFC+Lukut/data=!4m7!3m6!1s0x31cdee25a3b87921:0x996f4f8733904814!8m2!3d2.5666651!4d101.8272901!16s%2Fg%2F1hc1wx255!19sChIJIXm4oyXuzTERFEiQM4dPb5k?authuser=0&hl=en&rclk=1,KFC Lukut,3.6,(870),Operating
Negeri Sembilan,Tampin,"https://www.google.com/maps/search/KFC+near+Tampin,+Negeri Sembilan",KFC Tampin Square,4.0,(987),Operating
Pahang,Cameron Highlands,"https://www.google.com/maps/search/KFC+near+Cameron Highlands,+Pahang","KFC Brinchang, Cameron",3.8,(999),Operating
Pahang,Lipis,"https://www.google.com/maps/search/KFC+near+Lipis,+Pahang",KFC Kuala Lipis 2,3.5,"(1,074)",Operating
Pahang,Raub,https://www.google.com/maps/place/KFC+Raub/data=!4m7!3m6!1s0x31cbf043c3c7b48b:0xdbee58dad7493c8!8m2!3d3.7980755!4d101.8635537!16s%2Fg%2F1hc39hr17!19sChIJi7THw0PwyzERyJN0rY3lvg0?authuser=0&hl=en&rclk=1,KFC Raub,3.8,(676),Operating
Pahang,Raub,https://www.google.com/maps/place/KFC+Raub+2/data=!4m7!3m6!1s0x31cbf05a56c02cd7:0x6304cb9f8fd0be59!8m2!3d3.7904628!4d101.8570704!16s%2Fg%2F11bxf7801f!19sChIJ1yzAVlrwyzERWb7Qj5_LBGM?authuser=0&hl=en&rclk=1,KFC Raub 2,3.6,(911),Operating
Pahang,Jerantut,"https://www.google.com/maps/search/KFC+near+Jerantut,+Pahang",KFC Jerantut,3.9,(662),Operating
Pahang,Indera Mahkota,https://www.google.com/maps/place/KFC+Indera+Mahkota+Drive+Thru/data=!4m7!3m6!1s0x31c8ba5c6a0187af:0xa94b818596a68c9e!8m2!3d3.8251895!4d103.3051269!16s%2Fg%2F11bx9vnwn7!19sChIJr4cBaly6yDERnoymloWBS6k?authuser=0&hl=en&rclk=1,KFC Indera Mahkota Drive Thru,3.9,"(1,533)",Operating
Pahang,Indera Mahkota,https://www.google.com/maps/place/KFC+The+Radiance+Kuantan/data=!4m7!3m6!1s0x31c8bbb181ecb519:0xdb9984a956d1f612!8m2!3d3.8174316!4d103.2764032!16s%2Fg%2F11h1mfystj!19sChIJGbXsgbG7yDEREvbRVqmEmds?authuser=0&hl=en&rclk=1,KFC The Radiance Kuantan,3.9,(492),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Kuantan+1/data=!4m7!3m6!1s0x31c8ba9d17ed2767:0x1c08f3b47413e7bb!8m2!3d3.8041951!4d103.3266955!16s%2Fg%2F1tf7309k!19sChIJZyftF526yDERu-cTdLTzCBw?authuser=0&hl=en&rclk=1,KFC Kuantan 1,3.7,(670),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Giant+Kuantan/data=!4m7!3m6!1s0x31c8b087d041bef9:0x6077cbfb8b95ad89!8m2!3d3.7915865!4d103.3099791!16s%2Fg%2F1td78ncg!19sChIJ-b5B0IewyDERia2Vi_vLd2A?authuser=0&hl=en&rclk=1,KFC Giant Kuantan,3.0,(121),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Kuantan+2/data=!4m7!3m6!1s0x31c8ba8567947dbf:0x6e085376b9699568!8m2!3d3.8108208!4d103.3227216!16s%2Fg%2F11c2y5l2px!19sChIJv32UZ4W6yDERaJVpuXZTCG4?authuser=0&hl=en&rclk=1,KFC Kuantan 2,3.9,(669),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+The+Radiance+Kuantan/data=!4m7!3m6!1s0x31c8bbb181ecb519:0xdb9984a956d1f612!8m2!3d3.8174316!4d103.2764032!16s%2Fg%2F11h1mfystj!19sChIJGbXsgbG7yDEREvbRVqmEmds?authuser=0&hl=en&rclk=1,KFC The Radiance Kuantan,3.9,(492),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Balok/data=!4m7!3m6!1s0x31c8981757e30bed:0x9390104adb005c84!8m2!3d3.9326949!4d103.3673945!16s%2Fg%2F1hc255mk4!19sChIJ7QvjVxeYyDERhFwA20oQkJM?authuser=0&hl=en&rclk=1,KFC Balok,3.6,"(1,203)",Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Kuantan+City+Mall/data=!4m7!3m6!1s0x31c8ba93bf64adc7:0xaceb36e15b49ee98!8m2!3d3.8176626!4d103.3283359!16s%2Fg%2F11hb6zkkdl!19sChIJx61kv5O6yDERmO5JW-E266w?authuser=0&hl=en&rclk=1,KFC Kuantan City Mall,3.5,(166),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Palm+Beach+Teluk+Cempedak/data=!4m7!3m6!1s0x31c8a54572b1e007:0xe91194d5fb1eeeef!8m2!3d3.8120765!4d103.3718694!16s%2Fg%2F12qgldbvj!19sChIJB-CxckWlyDER7-4e-9WUEek?authuser=0&hl=en&rclk=1,KFC Palm Beach Teluk Cempedak,3.7,(987),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Indera+Mahkota+Drive+Thru/data=!4m7!3m6!1s0x31c8ba5c6a0187af:0xa94b818596a68c9e!8m2!3d3.8251895!4d103.3051269!16s%2Fg%2F11bx9vnwn7!19sChIJr4cBaly6yDERnoymloWBS6k?authuser=0&hl=en&rclk=1,KFC Indera Mahkota Drive Thru,3.9,"(1,533)",Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Taman+Tas+Kuantan/data=!4m7!3m6!1s0x31c8b71b29c067c9:0xc9ffeea8b388b8fd!8m2!3d3.7705409!4d103.2322132!16s%2Fg%2F11bychj8n7!19sChIJyWfAKRu3yDER_biIs6ju_8k?authuser=0&hl=en&rclk=1,KFC Taman Tas Kuantan,3.8,"(1,364)",Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Megamall+Kuantan/data=!4m7!3m6!1s0x31c8ba96aeb6d823:0xde46dadac9a9e122!8m2!3d3.8158845!4d103.3303071!16s%2Fg%2F1td1yrpv!19sChIJI9i2rpa6yDERIuGpydraRt4?authuser=0&hl=en&rclk=1,KFC Megamall Kuantan,3.3,(38),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Bukit+Goh/data=!4m7!3m6!1s0x31c8b9689b69a037:0x497e6991b6ca22de!8m2!3d3.8588717!4d103.2543124!16s%2Fg%2F11g8crmmtg!19sChIJN6Bpm2i5yDER3iLKtpFpfkk?authuser=0&hl=en&rclk=1,KFC Bukit Goh,3.7,(549),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Beserah/data=!4m7!3m6!1s0x31c8bac235335fcb:0x19272a5bddcb0d10!8m2!3d3.8270204!4d103.3384822!16s%2Fg%2F11b75gqfly!19sChIJy18zNcK6yDEREA3L3VsqJxk?authuser=0&hl=en&rclk=1,KFC Beserah,3.7,(671),Operating
Pahang,Kuantan,"https://www.google.com/maps/place/KFC+East+Coast+Mall,+Kuantan/data=!4m7!3m6!1s0x31c8ba92428411f1:0xa52022b7b43e662a!8m2!3d3.8180373!4d103.3269465!16s%2Fg%2F12qglgyt2!19sChIJ8RGEQpK6yDERKmY-tLciIKU?authuser=0&hl=en&rclk=1","KFC East Coast Mall, Kuantan",3.5,(289),Operating
Pahang,Kuantan,https://www.google.com/maps/place/KFC+Kuantan+Parade/data=!4m7!3m6!1s0x31c8ba8330bbc2af:0x7022ef3c2f760c86!8m2!3d3.8040699!4d103.3233226!16s%2Fg%2F1hc1wk2ly!19sChIJr8K7MIO6yDERhgx2LzzvInA?authuser=0&hl=en&rclk=1,KFC Kuantan Parade,3.7,(130),Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Kuantan+1/data=!4m7!3m6!1s0x31c8ba9d17ed2767:0x1c08f3b47413e7bb!8m2!3d3.8041951!4d103.3266955!16s%2Fg%2F1tf7309k!19sChIJZyftF526yDERu-cTdLTzCBw?authuser=0&hl=en&rclk=1,KFC Kuantan 1,3.7,(670),Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Kuantan+2/data=!4m7!3m6!1s0x31c8ba8567947dbf:0x6e085376b9699568!8m2!3d3.8108208!4d103.3227216!16s%2Fg%2F11c2y5l2px!19sChIJv32UZ4W6yDERaJVpuXZTCG4?authuser=0&hl=en&rclk=1,KFC Kuantan 2,3.9,(669),Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Balok/data=!4m7!3m6!1s0x31c8981757e30bed:0x9390104adb005c84!8m2!3d3.9326949!4d103.3673945!16s%2Fg%2F1hc255mk4!19sChIJ7QvjVxeYyDERhFwA20oQkJM?authuser=0&hl=en&rclk=1,KFC Balok,3.6,"(1,203)",Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Jerantut/data=!4m7!3m6!1s0x31c9419d08e0f255:0xf57fbd836bbfdb54!8m2!3d3.9372051!4d102.3604109!16s%2Fg%2F1hc7p7gs9!19sChIJVfLgCJ1ByTERVNu_a4O9f_U?authuser=0&hl=en&rclk=1,KFC Jerantut,3.9,(662),Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Beserah/data=!4m7!3m6!1s0x31c8bac235335fcb:0x19272a5bddcb0d10!8m2!3d3.8270204!4d103.3384822!16s%2Fg%2F11b75gqfly!19sChIJy18zNcK6yDEREA3L3VsqJxk?authuser=0&hl=en&rclk=1,KFC Beserah,3.7,(671),Operating
Pahang,Paya Besar,https://www.google.com/maps/place/KFC+Taman+Tas+Kuantan/data=!4m7!3m6!1s0x31c8b71b29c067c9:0xc9ffeea8b388b8fd!8m2!3d3.7705409!4d103.2322132!16s%2Fg%2F11bychj8n7!19sChIJyWfAKRu3yDER_biIs6ju_8k?authuser=0&hl=en&rclk=1,KFC Taman Tas Kuantan,3.8,"(1,364)",Operating
Pahang,Pekan,https://www.google.com/maps/place/KFC+Pekan/data=!4m7!3m6!1s0x31cf50706808a5c9:0x700ee3cba73b89f0!8m2!3d3.4918149!4d103.3921894!16s%2Fg%2F1hc28p9x5!19sChIJyaUIaHBQzzER8Ik7p8vjDnA?authuser=0&hl=en&rclk=1,KFC Pekan,3.8,(703),Temporarily Closed
Pahang,Pekan,https://www.google.com/maps/place/KFC+Serambi+Pekan/data=!4m7!3m6!1s0x31cf519083524bef:0x7c465afb4a60ce7f!8m2!3d3.491382!4d103.4086703!16s%2Fg%2F11g1q1hxw8!19sChIJ70tSg5BRzzERf85gSvtaRnw?authuser=0&hl=en&rclk=1,KFC Serambi Pekan,4.0,(246),Operating
Pahang,Maran,"https://www.google.com/maps/search/KFC+near+Maran,+Pahang",KFC Maran,4.0,(546),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Jerantut/data=!4m7!3m6!1s0x31c9419d08e0f255:0xf57fbd836bbfdb54!8m2!3d3.9372051!4d102.3604109!16s%2Fg%2F1hc7p7gs9!19sChIJVfLgCJ1ByTERVNu_a4O9f_U?authuser=0&hl=en&rclk=1,KFC Jerantut,3.9,(662),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Temerloh/data=!4m7!3m6!1s0x31ceb892a99b71ef:0x30c18da5847800ab!8m2!3d3.4481141!4d102.4154657!16s%2Fg%2F1tzvt1dj!19sChIJ73GbqZK4zjERqwB4hKWNwTA?authuser=0&hl=en&rclk=1,KFC Temerloh,3.8,(633),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Mentakab/data=!4m7!3m6!1s0x31ceb9f6f53507e1:0x8ef589d8187323a4!8m2!3d3.4849424!4d102.3493803!16s%2Fg%2F1hc5qkkcz!19sChIJ4Qc19fa5zjERpCNzGNiJ9Y4?authuser=0&hl=en&rclk=1,KFC Mentakab,4.0,(246),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Raub+2/data=!4m7!3m6!1s0x31cbf05a56c02cd7:0x6304cb9f8fd0be59!8m2!3d3.7904628!4d101.8570704!16s%2Fg%2F11bxf7801f!19sChIJ1yzAVlrwyzERWb7Qj5_LBGM?authuser=0&hl=en&rclk=1,KFC Raub 2,3.6,(911),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Karak/data=!4m7!3m6!1s0x31cc1e6569acf915:0xa6bc63acd4bc0540!8m2!3d3.4138283!4d102.034898!16s%2Fg%2F1tlwc488!19sChIJFfmsaWUezDERQAW81KxjvKY?authuser=0&hl=en&rclk=1,KFC Karak,3.7,(530),Operating
Pahang,Kuala Krau,https://www.google.com/maps/place/KFC+Mentakab+Star+Mall/data=!4m7!3m6!1s0x31ceba3af676df2d:0xd04ca011a6c0dac3!8m2!3d3.4707888!4d102.3323416!16s%2Fg%2F11byxgxjyx!19sChIJLd929jq6zjERw9rAphGgTNA?authuser=0&hl=en&rclk=1,KFC Mentakab Star Mall,3.7,(309),Operating
Pahang,Temerloh,https://www.google.com/maps/place/KFC+Temerloh/data=!4m7!3m6!1s0x31ceb892a99b71ef:0x30c18da5847800ab!8m2!3d3.4481141!4d102.4154657!16s%2Fg%2F1tzvt1dj!19sChIJ73GbqZK4zjERqwB4hKWNwTA?authuser=0&hl=en&rclk=1,KFC Temerloh,3.8,(633),Operating
Pahang,Temerloh,https://www.google.com/maps/place/KFC+Temerloh+Drive+Thru/data=!4m7!3m6!1s0x31ceb9ad21905841:0x22060e58c8a3537a!8m2!3d3.4662926!4d102.3910668!16s%2Fg%2F11c3_84_dy!19sChIJQViQIa25zjERelOjyFgOBiI?authuser=0&hl=en&rclk=1,KFC Temerloh Drive Thru,3.6,(941),Temporarily Closed
Pahang,Bentong,https://www.google.com/maps/place/KFC+Bentong/data=!4m7!3m6!1s0x31cc0541e7ed4e65:0x31b14febcf0abc8f!8m2!3d3.5218178!4d101.9088864!16s%2Fg%2F1hc1fk2nt!19sChIJZU7t50EFzDERj7wKz-tPsTE?authuser=0&hl=en&rclk=1,KFC Bentong,3.6,"(1,139)",Operating
Pahang,Bentong,https://www.google.com/maps/place/KFC/data=!4m7!3m6!1s0x31cc1a8835d01167:0xb00d00bcffe78d72!8m2!3d3.4661133!4d101.9034319!16s%2Fg%2F11f3jx_md1!19sChIJZxHQNYgazDERco3n_7wADbA?authuser=0&hl=en&rclk=1,KFC,3.7,"(1,261)",Operating
Pahang,Bentong,https://www.google.com/maps/place/KFC+Petronas+Bentong+Drive+Thru/data=!4m7!3m6!1s0x31cc0541aa54afdb:0xcd1d69ad97c4b63a!8m2!3d3.4431356!4d101.8931346!16s%2Fg%2F11c67sj3c6!19sChIJ269UqkEFzDEROrbEl61pHc0?authuser=0&hl=en&rclk=1,KFC Petronas Bentong Drive Thru,3.4,(675),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Jerantut/data=!4m7!3m6!1s0x31c9419d08e0f255:0xf57fbd836bbfdb54!8m2!3d3.9372051!4d102.3604109!16s%2Fg%2F1hc7p7gs9!19sChIJVfLgCJ1ByTERVNu_a4O9f_U?authuser=0&hl=en&rclk=1,KFC Jerantut,3.9,(662),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Triang+Drive+Thru/data=!4m7!3m6!1s0x31ce9355ae67e9d3:0x98a4663fdbbbf105!8m2!3d3.2587181!4d102.4344528!16s%2Fg%2F11b7hwhwzj!19sChIJ0-lnrlWTzjERBfG72z9mpJg?authuser=0&hl=en&rclk=1,KFC Triang Drive Thru,3.6,(669),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Jengka/data=!4m7!3m6!1s0x31c93126aee5296b:0xef16c0b3ec4cb093!8m2!3d3.768642!4d102.5460801!16s%2Fg%2F1hc6mw1bj!19sChIJaynlriYxyTERk7BM7LPAFu8?authuser=0&hl=en&rclk=1,KFC Jengka,3.8,(550),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Mentakab/data=!4m7!3m6!1s0x31ceb9f6f53507e1:0x8ef589d8187323a4!8m2!3d3.4849424!4d102.3493803!16s%2Fg%2F1hc5qkkcz!19sChIJ4Qc19fa5zjERpCNzGNiJ9Y4?authuser=0&hl=en&rclk=1,KFC Mentakab,4.0,(246),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Temerloh/data=!4m7!3m6!1s0x31ceb892a99b71ef:0x30c18da5847800ab!8m2!3d3.4481141!4d102.4154657!16s%2Fg%2F1tzvt1dj!19sChIJ73GbqZK4zjERqwB4hKWNwTA?authuser=0&hl=en&rclk=1,KFC Temerloh,3.8,(633),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Raub+2/data=!4m7!3m6!1s0x31cbf05a56c02cd7:0x6304cb9f8fd0be59!8m2!3d3.7904628!4d101.8570704!16s%2Fg%2F11bxf7801f!19sChIJ1yzAVlrwyzERWb7Qj5_LBGM?authuser=0&hl=en&rclk=1,KFC Raub 2,3.6,(911),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Kemayan/data=!4m7!3m6!1s0x31ce8c30d11b5609:0xc8926b07a151da41!8m2!3d3.1355439!4d102.3625305!16s%2Fg%2F11bzr97j0f!19sChIJCVYb0TCMzjERQdpRoQdrksg?authuser=0&hl=en&rclk=1,KFC Kemayan,3.7,(402),Temporarily Closed
Pahang,Bera,https://www.google.com/maps/place/KFC+Temerloh+Drive+Thru/data=!4m7!3m6!1s0x31ceb9ad21905841:0x22060e58c8a3537a!8m2!3d3.4662926!4d102.3910668!16s%2Fg%2F11c3_84_dy!19sChIJQViQIa25zjERelOjyFgOBiI?authuser=0&hl=en&rclk=1,KFC Temerloh Drive Thru,3.6,(941),Temporarily Closed
Pahang,Bera,https://www.google.com/maps/place/KFC+Mentakab+Star+Mall/data=!4m7!3m6!1s0x31ceba3af676df2d:0xd04ca011a6c0dac3!8m2!3d3.4707888!4d102.3323416!16s%2Fg%2F11byxgxjyx!19sChIJLd929jq6zjERw9rAphGgTNA?authuser=0&hl=en&rclk=1,KFC Mentakab Star Mall,3.7,(309),Operating
Pahang,Bera,https://www.google.com/maps/place/KFC+Maran/data=!4m7!3m6!1s0x31ced5e9c9333e5b:0x219a0f8470603cab!8m2!3d3.5845428!4d102.7834434!16s%2Fg%2F11c0w10gmv!19sChIJWz4zyenVzjERqzxgcIQPmiE?authuser=0&hl=en&rclk=1,KFC Maran,4.0,(546),Operating
Pahang,Rompin,"https://www.google.com/maps/search/KFC+near+Rompin,+Pahang",KFC Rompin,3.8,(505),Operating
Perak,Gerik,"https://www.google.com/maps/search/KFC+near+Gerik,+Perak",KFC Gerik,4.2,"(1,122)",Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Taiping/data=!4m7!3m6!1s0x31caaef65180f9c9:0x1780a465121ea350!8m2!3d4.8512791!4d100.7405522!16s%2Fg%2F1tfk6hxs!19sChIJyfmAUfauyjERUKMeEmWkgBc?authuser=0&hl=en&rclk=1,KFC Taiping,3.9,"(1,134)",Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Gerik/data=!4m7!3m6!1s0x31b51044bd3b37f3:0xb2f2d7ac4fdf509b!8m2!3d5.4312456!4d101.1289687!16s%2Fg%2F1hc12vpmj!19sChIJ8zc7vUQQtTERm1DfT6zX8rI?authuser=0&hl=en&rclk=1,KFC Gerik,4.2,"(1,122)",Operating
Perak,Lenggong,https://www.google.com/maps/place/Tok+Ali+Fried+Chicken+Lenggong/data=!4m7!3m6!1s0x31b55d5d578463e1:0x124a1b34b5bab75a!8m2!3d5.1113089!4d100.9700712!16s%2Fg%2F11gfjrdd05!19sChIJ4WOEV11dtTERWre6tTQbShI?authuser=0&hl=en&rclk=1,Tok Ali Fried Chicken Lenggong,4.4,(15),Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Batu+Kurau/data=!4m7!3m6!1s0x31b5570c09f19a59:0x4a8748876c424e80!8m2!3d4.9765988!4d100.7893031!16s%2Fg%2F11tg6d6gbh!19sChIJWZrxCQxXtTERgE5CbIdIh0o?authuser=0&hl=en&rclk=1,KFC Batu Kurau,4.7,(13),Temporarily Closed
Perak,Lenggong,"https://www.google.com/maps/place/KFC+Taman+Lavender,+Kuala+Kangsar/data=!4m7!3m6!1s0x31cabcf2eef8197f:0x9efb63f7ff57a573!8m2!3d4.7734441!4d100.9147415!16s%2Fg%2F11cks1s5vr!19sChIJfxn47vK8yjERc6VX__dj-54?authuser=0&hl=en&rclk=1","KFC Taman Lavender, Kuala Kangsar",3.8,(744),Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Bagan+Serai/data=!4m7!3m6!1s0x304aaa2b944b996f:0x8a66a14cbea76487!8m2!3d5.0127719!4d100.5344637!16s%2Fg%2F1tdf3njk!19sChIJb5lLlCuqSjARh2SnvkyhZoo?authuser=0&hl=en&rclk=1,KFC Bagan Serai,4.0,(823),Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Ipoh+Garden/data=!4m7!3m6!1s0x31caece4540af3ab:0x6ba59bc273684325!8m2!3d4.6119667!4d101.1082084!16s%2Fg%2F1hc3gtqjx!19sChIJq_MKVOTsyjERJUNoc8KbpWs?authuser=0&hl=en&rclk=1,KFC Ipoh Garden,3.9,(858),Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Tasek+Ipoh+Drive+Thru/data=!4m7!3m6!1s0x31ca93248bd6f80b:0x6a7f0f3f6e2ab215!8m2!3d4.6537333!4d101.1075793!16s%2Fg%2F11btms5zwl!19sChIJC_jWiySTyjERFbIqbj8Pf2o?authuser=0&hl=en&rclk=1,KFC Tasek Ipoh Drive Thru,3.7,"(1,238)",Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Gopeng/data=!4m7!3m6!1s0x31cafaaa376e6f15:0x10c2a8afd4a7e8ca!8m2!3d4.4744588!4d101.1662996!16s%2Fg%2F11cnd4ps2d!19sChIJFW9uN6r6yjERyuin1K-owhA?authuser=0&hl=en&rclk=1,KFC Gopeng,3.7,(385),Operating
Perak,Lenggong,https://www.google.com/maps/place/LENGGONG+STATION+WESTERN+%26+SIZZLING/data=!4m7!3m6!1s0x31b55dbf48508bd3:0x563e52300e34bed1!8m2!3d5.1159141!4d100.9741527!16s%2Fg%2F11kxqcjc5d!19sChIJ04tQSL9dtTER0b40DjBSPlY?authuser=0&hl=en&rclk=1,LENGGONG STATION WESTERN & SIZZLING,4.4,(5),Operating
Perak,Lenggong,https://www.google.com/maps/place/KFC+Batu+Gajah/data=!4m7!3m6!1s0x31cae62431c67b4b:0xad3c88f6678b3134!8m2!3d4.4729956!4d101.0402696!16s%2Fg%2F1hc2qf201!19sChIJS3vGMSTmyjERNDGLZ_aIPK0?authuser=0&hl=en&rclk=1,KFC Batu Gajah,3.8,"(1,156)",Operating
Perak,Larut,https://www.google.com/maps/place/KFC+Lotus%27s+Taiping/data=!4m7!3m6!1s0x31caae94f3aaca37:0x5582f00b809bd3ba!8m2!3d4.8662059!4d100.7304553!16s%2Fg%2F1hc0_5hhj!19sChIJN8qq85SuyjERutObgAvwglU?authuser=0&hl=en&rclk=1,KFC Lotus's Taiping,3.3,(50),Temporarily Closed
Perak,Larut,https://www.google.com/maps/place/KFC+Taiping/data=!4m7!3m6!1s0x31caaef65180f9c9:0x1780a465121ea350!8m2!3d4.8512791!4d100.7405522!16s%2Fg%2F1tfk6hxs!19sChIJyfmAUfauyjERUKMeEmWkgBc?authuser=0&hl=en&rclk=1,KFC Taiping,3.9,"(1,134)",Operating
Perak,Larut,https://www.google.com/maps/place/KFC+Taiping+Lake+Garden+DT/data=!4m7!3m6!1s0x31caafb49b850f4b:0x9c6b5a59d5e88808!8m2!3d4.8526137!4d100.7459677!16s%2Fg%2F11fp4qnd4t!19sChIJSw-Fm7SvyjERCIjo1Vlaa5w?authuser=0&hl=en&rclk=1,KFC Taiping Lake Garden DT,3.8,(372),Operating
Perak,Larut,https://www.google.com/maps/place/KFC+Simpang+Taiping+Drive+Thru/data=!4m7!3m6!1s0x31caade2dfed5ca5:0x8363e6970a4bbdf7!8m2!3d4.8202028!4d100.7064262!16s%2Fg%2F11b6gcbymk!19sChIJpVzt3-KtyjER971LCpfmY4M?authuser=0&hl=en&rclk=1,KFC Simpang Taiping Drive Thru,3.8,"(1,737)",Operating
Perak,Parit Buntar,"https://www.google.com/maps/place/KFC+Komplek+Parit+Buntar+%28+Parit+Buntar,+Perak+%29/data=!4m7!3m6!1s0x304aafa68c9110a1:0x26be53e2bb955f2e!8m2!3d5.1275084!4d100.4894099!16s%2Fg%2F11spvt0v92!19sChIJoRCRjKavSjARLl-Vu-JTviY?authuser=0&hl=en&rclk=1","KFC Komplek Parit Buntar ( Parit Buntar, Perak )",3.1,(122),Operating
Perak,Parit Buntar,https://www.google.com/maps/place/KFC+Parit+Buntar+2/data=!4m7!3m6!1s0x304aae4a8494869d:0x9f3356361011f812!8m2!3d5.1170152!4d100.4864436!16s%2Fg%2F11g65bxdz_!19sChIJnYaUhEquSjAREvgREDZWM58?authuser=0&hl=en&rclk=1,KFC Parit Buntar 2,3.8,"(1,067)",Operating
Perak,Parit Buntar,https://www.google.com/maps/place/KFC+Taman+Wawasan/data=!4m7!3m6!1s0x304aafb3a7cec7cd:0x6ece8618bb49ad82!8m2!3d5.1123269!4d100.481646!16s%2Fg%2F11b64s7jyb!19sChIJzcfOp7OvSjARgq1JuxiGzm4?authuser=0&hl=en&rclk=1,KFC Taman Wawasan,3.9,(848),Operating
Perak,Bagan Serai,"https://www.google.com/maps/search/KFC+near+Bagan Serai,+Perak",KFC Bagan Serai,4.0,(823),Operating
Perak,Bukit Gantang,https://www.google.com/maps/place/KFC+Lotus%27s+Taiping/data=!4m7!3m6!1s0x31caae94f3aaca37:0x5582f00b809bd3ba!8m2!3d4.8662059!4d100.7304553!16s%2Fg%2F1hc0_5hhj!19sChIJN8qq85SuyjERutObgAvwglU?authuser=0&hl=en&rclk=1,KFC Lotus's Taiping,3.3,(50),Temporarily Closed
Perak,Bukit Gantang,https://www.google.com/maps/place/KFC+Taiping/data=!4m7!3m6!1s0x31caaef65180f9c9:0x1780a465121ea350!8m2!3d4.8512791!4d100.7405522!16s%2Fg%2F1tfk6hxs!19sChIJyfmAUfauyjERUKMeEmWkgBc?authuser=0&hl=en&rclk=1,KFC Taiping,3.9,"(1,134)",Operating
