State,Area,Store Name,Rating,Review Count
W.P. Kuala Lumpur,Lembah Pantai,KFC Menara UOA Bangsar,2.6,(117)
W.P. Kuala Lumpur,Lembah Pantai,KFC @ Avenue K,4.1,"(1,182)"
W.P. Kuala Lumpur,Lembah Pantai,KFC Bangsar,3.8,(355)
W.P. Kuala Lumpur,Lembah Pantai,KFC Pertama Complex,3.8,(678)
W.P. Kuala Lumpur,Lembah Pantai,KFC Raja Laut,3.9,"(2,346)"
W.P. Kuala Lumpur,Lembah Pantai,KFC @ Desa Pandan,4.1,"(1,340)"
W.P. Kuala Lumpur,Seputeh,KFC KL Sentral,2.7,(214)
W.P. Kuala Lumpur,Seputeh,KFC • NU Sentral Mall,2.4,(225)
W.P. Kuala Lumpur,Seputeh,KFC Raja Laut,3.9,"(2,346)"
W.P. Kuala Lumpur,Seputeh,KFC Jalan Sultan,3.6,(711)
W.P. Kuala Lumpur,Seputeh,KFC Jalan Universiti DT,3.9,"(3,254)"
W.P. Kuala Lumpur,Seputeh,KFC KL Gateway Mall,3.4,(372)
W.P. Kuala Lumpur,Seputeh,KFC Kuchai Lama DT,3.7,"(2,367)"
W.P. Kuala Lumpur,Seputeh,"KFC @ Pavillion, Kuala Lumpur",3.0,"(1,055)"
W.P. Kuala Lumpur,Seputeh,KFC,2.2,(152)
W.P. Kuala Lumpur,Seputeh,KFC Taman Danau Desa,3.6,(825)
W.P. Kuala Lumpur,Cheras,KFC Taman Pertama Cheras,3.7,"(1,303)"
W.P. Kuala Lumpur,Cheras,KFC Petronas Metramac Cheras DT,3.6,"(1,277)"
W.P. Kuala Lumpur,Cheras,KFC Taman Midah HUB,3.4,(108)
W.P. Kuala Lumpur,Cheras,KFC • Taman Connaught,3.5,(925)
W.P. Kuala Lumpur,Cheras,KFC BANDAR PERMAISURI KL,3.6,"(1,298)"
W.P. Kuala Lumpur,Cheras,KFC AEON Taman Maluri,2.8,(450)
W.P. Kuala Lumpur,Cheras,KFC Sunway Velocity Mall,2.8,(485)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Tun Razak Exchange TRX,3.1,(291)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Jalan Tun Perak,3.7,(847)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC KL Sentral,2.7,(214)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Intermark Mall,3.2,(158)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Razak City Sungai Besi,4.1,(100)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC BANDAR PERMAISURI KL,3.6,"(1,298)"
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Jalan Sultan,3.6,(711)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC Raja Laut,3.9,"(2,346)"
W.P. Kuala Lumpur,Bandar Tun Razak,KFC • NU Sentral Mall,2.4,(225)
W.P. Kuala Lumpur,Bandar Tun Razak,KFC,2.2,(152)
W.P. Labuan,Labuan,KFC Labuan 1,4.1,(785)
W.P. Labuan,Labuan,"KFC Utama Jaya, Labuan 3",4.1,(692)
W.P. Labuan,Labuan,"KFC Financial Park, Labuan",4.1,(226)
W.P. Putrajaya,Putrajaya,KFC Presint 15,3.6,"(1,078)"
W.P. Putrajaya,Putrajaya,KFC IOI City Mall Putrajaya,3.0,(411)
